Geopolitical entity (reporting),2024
Austria,79.8
Belgium,80.3
Bulgaria,72.2
Croatia,76.0
Cyprus,81.5
Czech Rep.,77.1
Denmark,80.2
EU27,78.9
Estonia,75.1
Finland,79.6
France,80.2
Germany,78.9
Greece,79.4
Hungary,73.7
Ireland,81.4
Italy,81.6
Latvia,71.4
Lithuania,73.0
Luxembourg,81.0
Malta,81.2
Netherlands,80.5
Poland,74.8
Portugal,79.7
Romania,72.8
Slovakia,75.2
Slovenia,79.5
Spain,81.4
Sweden,82.3
